row,column,layer,node,Reach,Stage,Bottom,Conductanc,Conc,Width,Length,Thickness,K
"19","144","1","0","0",16.754000,16.599000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","143","1","0","0",16.754000,16.599000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","144","1","0","0",16.754000,16.599000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"26","143","1","0","0",16.754000,15.964000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"26","144","1","0","0",16.754000,15.964000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"27","143","1","0","0",16.754000,15.964000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"27","144","1","0","0",16.754000,15.964000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"22","149","1","0","0",16.754000,15.491000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"22","150","1","0","0",16.754000,15.491000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"71","7","1","0","0",16.150000,15.695000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"48","63","1","0","0",16.399000,16.352000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"33","20","1","0","0",16.171000,15.562000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"4","98","1","0","0",16.592000,16.297000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"5","98","1","0","0",16.592000,16.297000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"24","134","1","0","0",16.753000,16.167000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"25","134","1","0","0",16.753000,16.167000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"27","137","1","0","0",16.753000,16.433000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"27","138","1","0","0",16.753000,16.433000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"28","137","1","0","0",16.753000,16.433000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"56","75","1","0","0",16.366000,16.316000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"57","75","1","0","0",16.366000,16.316000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","88","1","0","0",16.519000,15.726000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","87","1","0","0",16.519000,15.726000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","88","1","0","0",16.519000,15.726000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"8","83","1","0","0",16.592000,15.973000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"9","83","1","0","0",16.592000,15.973000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"4","84","1","0","0",16.592000,16.178000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"4","85","1","0","0",16.592000,16.178000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"5","84","1","0","0",16.592000,16.178000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"5","85","1","0","0",16.592000,16.178000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"63","18","1","0","0",16.173000,16.115000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"63","19","1","0","0",16.173000,16.115000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"64","18","1","0","0",16.173000,16.115000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"43","33","1","0","0",16.326000,16.117000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"43","34","1","0","0",16.326000,16.117000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"44","33","1","0","0",16.326000,16.117000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"44","34","1","0","0",16.326000,16.117000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"36","32","1","0","0",16.238000,16.168000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"36","33","1","0","0",16.238000,16.168000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"37","32","1","0","0",16.238000,16.168000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"37","33","1","0","0",16.238000,16.168000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","150","1","0","0",16.754000,15.900000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","150","1","0","0",16.754000,15.900000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"89","33","1","0","0",16.244000,14.951000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"86","39","1","0","0",16.236000,15.335000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"86","40","1","0","0",16.236000,15.335000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"87","39","1","0","0",16.236000,15.335000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"87","40","1","0","0",16.236000,15.335000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"107","46","1","0","0",16.236000,16.201000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"108","46","1","0","0",16.236000,16.201000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"108","43","1","0","0",16.236000,15.034000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"108","44","1","0","0",16.236000,15.034000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"109","44","1","0","0",16.236000,15.034000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"45","31","1","0","0",16.236000,15.896000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"73","3","1","0","0",16.150000,15.815000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"33","14","1","0","0",16.163000,15.685000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"33","15","1","0","0",16.163000,15.685000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"24","131","1","0","0",16.752000,16.642000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","84","1","0","0",16.519000,15.755000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","85","1","0","0",16.519000,15.755000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"22","85","1","0","0",16.519000,15.755000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","20","1","0","0",16.185000,14.571000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"102","25","1","0","0",16.185000,15.909000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"103","25","1","0","0",16.185000,15.909000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"103","26","1","0","0",16.185000,15.909000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","144","1","0","0",16.771000,16.649000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","141","1","0","0",16.754000,16.507000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","140","1","0","0",16.754000,16.507000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","141","1","0","0",16.754000,16.507000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"68","14","1","0","0",15.902000,15.463000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"69","14","1","0","0",15.902000,15.463000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","11","1","0","0",16.106000,15.542000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"41","40","1","0","0",16.349000,15.207000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"42","40","1","0","0",16.349000,15.207000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"86","10","1","0","0",16.121000,16.015000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"86","11","1","0","0",16.121000,16.015000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"87","10","1","0","0",16.121000,16.015000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"62","3","1","0","0",15.902000,15.721000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","26","1","0","0",16.203000,15.975000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","27","1","0","0",16.203000,15.975000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","26","1","0","0",16.203000,15.975000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","27","1","0","0",16.203000,15.975000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"43","41","1","0","0",16.345000,15.991000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"44","41","1","0","0",16.345000,15.991000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"38","33","1","0","0",16.238000,15.713000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"39","34","1","0","0",16.238000,15.713000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"76","26","1","0","0",16.173000,16.020000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"104","25","1","0","0",16.185000,16.026000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"104","26","1","0","0",16.185000,16.026000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"35","24","1","0","0",16.236000,15.250000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"71","4","1","0","0",16.150000,15.590000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"71","5","1","0","0",16.150000,15.590000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"72","3","1","0","0",16.150000,15.836000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"31","71","1","0","0",16.513000,15.592000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"31","72","1","0","0",16.513000,15.592000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"32","71","1","0","0",16.513000,15.592000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"32","72","1","0","0",16.513000,15.592000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"27","71","1","0","0",16.513000,15.663000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"27","72","1","0","0",16.513000,15.663000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"30","70","1","0","0",16.513000,14.878000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"30","74","1","0","0",16.513000,16.079000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"31","74","1","0","0",16.513000,16.079000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"7","84","1","0","0",16.592000,14.756000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"45","58","1","0","0",16.407000,16.334000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"46","58","1","0","0",16.407000,16.334000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"46","59","1","0","0",16.407000,16.334000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","120","1","0","0",16.563000,16.485000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","120","1","0","0",16.563000,16.485000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","121","1","0","0",16.563000,16.485000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","120","1","0","0",16.563000,16.485000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"8","116","1","0","0",16.563000,16.133000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"8","117","1","0","0",16.563000,16.133000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"9","116","1","0","0",16.563000,16.133000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"9","117","1","0","0",16.563000,16.133000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"35","84","1","0","0",16.519000,16.206000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"35","85","1","0","0",16.519000,16.206000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"9","100","1","0","0",16.592000,16.428000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"10","100","1","0","0",16.592000,16.428000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"114","5","1","0","0",16.047000,15.983000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"115","6","1","0","0",16.047000,15.983000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"33","4","1","0","0",16.161000,15.921000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"108","19","1","0","0",16.120000,15.390000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"9","97","1","0","0",16.592000,15.821000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"10","97","1","0","0",16.592000,15.821000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"8","92","1","0","0",16.592000,16.060000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"8","93","1","0","0",16.592000,16.060000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"7","92","1","0","0",16.592000,15.094000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"31","12","1","0","0",16.163000,15.539000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"33","60","1","0","0",16.441000,15.738000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","141","1","0","0",16.754000,16.373000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","142","1","0","0",16.754000,16.373000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"64","81","1","0","0",16.363000,14.641000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"64","82","1","0","0",16.363000,14.641000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"65","82","1","0","0",16.363000,14.641000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"58","90","1","0","0",16.363000,15.639000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"58","91","1","0","0",16.363000,15.639000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"28","126","1","0","0",16.752000,15.987000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"28","127","1","0","0",16.752000,15.987000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"29","126","1","0","0",16.752000,15.987000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"29","127","1","0","0",16.752000,15.987000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"14","130","1","0","0",16.706000,16.620000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"38","26","1","0","0",16.236000,15.953000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"37","29","1","0","0",16.238000,16.165000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"38","29","1","0","0",16.238000,16.165000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"75","11","1","0","0",16.165000,15.909000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"75","12","1","0","0",16.165000,15.909000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"76","11","1","0","0",16.165000,15.909000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"76","12","1","0","0",16.165000,15.909000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"110","43","1","0","0",16.236000,13.436000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"108","45","1","0","0",16.236000,15.806000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"109","45","1","0","0",16.236000,15.806000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","50","1","0","0",16.236000,15.994000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","51","1","0","0",16.236000,15.994000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"110","47","1","0","0",16.236000,13.713000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"110","48","1","0","0",16.236000,13.713000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"111","47","1","0","0",16.236000,13.713000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"111","48","1","0","0",16.236000,13.713000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"110","50","1","0","0",16.236000,14.122000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"110","51","1","0","0",16.236000,14.122000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"111","50","1","0","0",16.236000,14.122000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"111","51","1","0","0",16.236000,14.122000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"109","47","1","0","0",16.236000,14.120000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"105","55","1","0","0",16.236000,14.123000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"105","56","1","0","0",16.236000,14.123000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"106","55","1","0","0",16.236000,14.123000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"106","56","1","0","0",16.236000,14.123000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"3","123","1","0","0",16.636000,16.415000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"3","124","1","0","0",16.636000,16.415000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"6","88","1","0","0",16.592000,16.198000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"7","88","1","0","0",16.592000,16.198000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"10","92","1","0","0",16.592000,14.947000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"5","90","1","0","0",16.592000,16.249000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"6","91","1","0","0",16.592000,16.249000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"38","63","1","0","0",16.421000,16.265000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"39","62","1","0","0",16.421000,16.265000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"39","63","1","0","0",16.421000,16.265000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"41","25","1","0","0",16.236000,16.140000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"5","112","1","0","0",16.566000,16.505000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"5","113","1","0","0",16.566000,16.505000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"6","113","1","0","0",16.566000,16.505000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"102","10","1","0","0",16.105000,15.464000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"106","27","1","0","0",16.185000,15.362000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"32","19","1","0","0",16.170000,16.100000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"33","19","1","0","0",16.171000,15.989000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"86","19","1","0","0",16.185000,14.910000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"92","27","1","0","0",16.241000,15.971000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"93","27","1","0","0",16.241000,15.971000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"5","81","1","0","0",16.592000,14.580000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"5","82","1","0","0",16.592000,14.580000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"102","45","1","0","0",16.236000,14.074000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"102","46","1","0","0",16.236000,14.074000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"103","45","1","0","0",16.236000,14.074000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"103","46","1","0","0",16.236000,14.074000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"108","50","1","0","0",16.236000,14.890000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"108","51","1","0","0",16.236000,14.890000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"109","50","1","0","0",16.236000,14.890000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"109","51","1","0","0",16.236000,14.890000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"26","84","1","0","0",16.519000,15.812000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"34","60","1","0","0",16.440000,16.258000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"39","59","1","0","0",16.429000,16.189000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"39","64","1","0","0",16.420000,16.053000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"39","65","1","0","0",16.420000,16.053000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"2","183","1","0","0",16.946000,15.786000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"2","184","1","0","0",16.946000,15.786000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"4","97","1","0","0",16.592000,16.061000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"5","97","1","0","0",16.592000,16.061000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"6","94","1","0","0",16.592000,16.126000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"6","95","1","0","0",16.592000,16.126000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"7","94","1","0","0",16.592000,16.126000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"9","145","1","0","0",16.797000,16.537000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"10","145","1","0","0",16.797000,16.537000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"10","146","1","0","0",16.797000,16.537000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"120","1","1","0","0",16.047000,15.221000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","10","1","0","0",16.106000,15.718000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","11","1","0","0",16.106000,15.718000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","8","1","0","0",16.106000,15.795000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","9","1","0","0",16.106000,15.795000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"104","9","1","0","0",16.105000,15.370000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"32","11","1","0","0",16.163000,16.081000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"33","11","1","0","0",16.163000,16.081000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"73","4","1","0","0",16.150000,16.047000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"109","9","1","0","0",16.105000,14.861000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"106","7","1","0","0",16.105000,15.373000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"106","8","1","0","0",16.105000,15.373000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"111","10","1","0","0",16.105000,14.639000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"105","8","1","0","0",16.105000,14.989000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"105","9","1","0","0",16.105000,14.989000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"106","9","1","0","0",16.105000,14.989000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"23","74","1","0","0",16.514000,15.810000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"23","75","1","0","0",16.514000,15.810000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"88","10","1","0","0",16.121000,15.854000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"10","101","1","0","0",16.592000,15.789000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"33","79","1","0","0",16.513000,15.676000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","45","1","0","0",16.236000,14.633000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","46","1","0","0",16.236000,14.633000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","46","1","0","0",16.236000,14.633000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"32","16","1","0","0",16.163000,15.957000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"105","51","1","0","0",16.236000,16.092000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"105","52","1","0","0",16.236000,16.092000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"106","51","1","0","0",16.236000,16.092000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"106","52","1","0","0",16.236000,16.092000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"108","55","1","0","0",16.236000,13.747000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"108","56","1","0","0",16.236000,13.747000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"109","55","1","0","0",16.236000,13.747000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","47","1","0","0",16.236000,16.023000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","46","1","0","0",16.236000,16.023000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"9","108","1","0","0",16.576000,16.039000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"9","109","1","0","0",16.576000,16.039000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"10","108","1","0","0",16.576000,16.039000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"10","109","1","0","0",16.576000,16.039000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"26","160","1","0","0",16.815000,15.943000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"27","160","1","0","0",16.815000,15.943000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"29","77","1","0","0",16.514000,16.472000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"29","78","1","0","0",16.514000,16.472000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"76","9","1","0","0",16.158000,15.787000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"3","109","1","0","0",16.575000,15.685000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"4","109","1","0","0",16.575000,15.685000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"3","111","1","0","0",16.575000,16.025000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"4","110","1","0","0",16.575000,16.025000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"4","111","1","0","0",16.575000,16.025000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"36","29","1","0","0",16.238000,16.128000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"58","18","1","0","0",16.173000,14.870000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"58","19","1","0","0",16.173000,14.870000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"59","18","1","0","0",16.173000,14.870000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"59","19","1","0","0",16.173000,14.870000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"54","15","1","0","0",16.173000,15.963000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"55","15","1","0","0",16.173000,15.963000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"66","18","1","0","0",16.173000,15.763000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"64","19","1","0","0",16.173000,14.677000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"63","20","1","0","0",16.173000,14.773000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"61","18","1","0","0",16.173000,15.838000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"62","18","1","0","0",16.173000,15.838000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"62","23","1","0","0",16.173000,15.455000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
