row,column,node,zone,Rech,Conc,Depth
124,50,0,1,0.000247,0.1,0
124,51,0,1,0.000247,0.1,0
124,52,0,1,0.000247,0.1,0
124,53,0,1,0.000247,0.1,0
124,54,0,1,0.000247,0.1,0
124,55,0,1,0.000247,0.1,0
124,56,0,1,0.000247,0.1,0
124,57,0,1,0.000247,0.1,0
124,58,0,1,0.000247,0.1,0
124,59,0,1,0.000247,0.1,0
124,60,0,1,0.000247,0.1,0
124,61,0,1,0.000247,0.1,0
124,62,0,1,0.000247,0.1,0
124,63,0,1,0.000247,0.1,0
124,64,0,1,0.000247,0.1,0
124,65,0,1,0.000247,0.1,0
124,66,0,1,0.000247,0.1,0
124,67,0,1,0.000247,0.1,0
124,68,0,1,0.000247,0.1,0
124,69,0,1,0.000247,0.1,0
124,70,0,1,0.000247,0.1,0
124,71,0,1,0.000247,0.1,0
124,72,0,1,0.000247,0.1,0
124,73,0,1,0.000247,0.1,0
124,74,0,1,0.000247,0.1,0
124,75,0,1,0.000247,0.1,0
124,76,0,1,0.000247,0.1,0
124,77,0,1,0.000247,0.1,0
124,78,0,1,0.000247,0.1,0
124,79,0,1,0.000247,0.1,0
124,80,0,1,0.000247,0.1,0
124,81,0,1,0.000247,0.1,0
124,82,0,1,0.000247,0.1,0
124,83,0,1,0.000247,0.1,0
124,84,0,1,0.000247,0.1,0
124,85,0,1,0.000247,0.1,0
124,86,0,1,0.000247,0.1,0
124,87,0,1,0.000247,0.1,0
124,88,0,1,0.000247,0.1,0
124,89,0,1,0.000247,0.1,0
124,90,0,1,0.000247,0.1,0
124,91,0,1,0.000247,0.1,0
124,92,0,1,0.000247,0.1,0
124,93,0,1,0.000247,0.1,0
124,94,0,1,0.000247,0.1,0
124,95,0,1,0.000247,0.1,0
124,96,0,1,0.000247,0.1,0
124,97,0,1,0.000247,0.1,0
125,44,0,1,0.000247,0.1,0
125,45,0,1,0.000247,0.1,0
125,46,0,1,0.000247,0.1,0
125,47,0,1,0.000247,0.1,0
125,48,0,1,0.000247,0.1,0
125,49,0,1,0.000247,0.1,0
125,50,0,1,0.000247,0.1,0
125,51,0,1,0.000247,0.1,0
125,52,0,1,0.000247,0.1,0
125,53,0,1,0.000247,0.1,0
125,54,0,1,0.000247,0.1,0
125,55,0,1,0.000247,0.1,0
125,56,0,1,0.000247,0.1,0
125,57,0,1,0.000247,0.1,0
125,58,0,1,0.000247,0.1,0
125,59,0,1,0.000247,0.1,0
125,60,0,1,0.000247,0.1,0
125,61,0,1,0.000247,0.1,0
125,62,0,1,0.000247,0.1,0
125,63,0,1,0.000247,0.1,0
125,64,0,1,0.000247,0.1,0
125,65,0,1,0.000247,0.1,0
125,66,0,1,0.000247,0.1,0
125,67,0,1,0.000247,0.1,0
125,68,0,1,0.000247,0.1,0
125,69,0,1,0.000247,0.1,0
125,70,0,1,0.000247,0.1,0
125,71,0,1,0.000247,0.1,0
125,72,0,1,0.000247,0.1,0
125,73,0,1,0.000247,0.1,0
125,74,0,1,0.000247,0.1,0
125,75,0,1,0.000247,0.1,0
125,76,0,1,0.000247,0.1,0
125,77,0,1,0.000247,0.1,0
125,78,0,1,0.000247,0.1,0
125,79,0,1,0.000247,0.1,0
125,80,0,1,0.000247,0.1,0
125,81,0,1,0.000247,0.1,0
125,82,0,1,0.000247,0.1,0
125,83,0,1,0.000247,0.1,0
125,84,0,1,0.000247,0.1,0
125,85,0,1,0.000247,0.1,0
125,86,0,1,0.000247,0.1,0
125,87,0,1,0.000247,0.1,0
125,88,0,1,0.000247,0.1,0
125,89,0,1,0.000247,0.1,0
125,90,0,1,0.000247,0.1,0
125,91,0,1,0.000247,0.1,0
125,92,0,1,0.000247,0.1,0
125,93,0,1,0.000247,0.1,0
125,94,0,1,0.000247,0.1,0
125,95,0,1,0.000247,0.1,0
125,96,0,1,0.000247,0.1,0
125,97,0,1,0.000247,0.1,0
126,43,0,1,0.000247,0.1,0
126,44,0,1,0.000247,0.1,0
126,45,0,1,0.000247,0.1,0
126,46,0,1,0.000247,0.1,0
126,47,0,1,0.000247,0.1,0
126,48,0,1,0.000247,0.1,0
126,49,0,1,0.000247,0.1,0
126,50,0,1,0.000247,0.1,0
126,51,0,1,0.000247,0.1,0
126,52,0,1,0.000247,0.1,0
126,53,0,1,0.000247,0.1,0
126,54,0,1,0.000247,0.1,0
126,55,0,1,0.000247,0.1,0
126,56,0,1,0.000247,0.1,0
126,57,0,1,0.000247,0.1,0
126,58,0,1,0.000247,0.1,0
126,59,0,1,0.000247,0.1,0
126,60,0,1,0.000247,0.1,0
126,61,0,1,0.000247,0.1,0
126,62,0,1,0.000247,0.1,0
126,63,0,1,0.000247,0.1,0
126,64,0,1,0.000247,0.1,0
126,65,0,1,0.000247,0.1,0
126,66,0,1,0.000247,0.1,0
126,67,0,1,0.000247,0.1,0
126,68,0,1,0.000247,0.1,0
126,69,0,1,0.000247,0.1,0
126,70,0,1,0.000247,0.1,0
126,71,0,1,0.000247,0.1,0
126,72,0,1,0.000247,0.1,0
126,73,0,1,0.000247,0.1,0
126,74,0,1,0.000247,0.1,0
126,75,0,1,0.000247,0.1,0
126,76,0,1,0.000247,0.1,0
126,77,0,1,0.000247,0.1,0
126,78,0,1,0.000247,0.1,0
126,79,0,1,0.000247,0.1,0
126,80,0,1,0.000247,0.1,0
126,81,0,1,0.000247,0.1,0
126,82,0,1,0.000247,0.1,0
126,83,0,1,0.000247,0.1,0
126,84,0,1,0.000247,0.1,0
126,85,0,1,0.000247,0.1,0
126,86,0,1,0.000247,0.1,0
126,87,0,1,0.000247,0.1,0
126,88,0,1,0.000247,0.1,0
126,89,0,1,0.000247,0.1,0
126,90,0,1,0.000247,0.1,0
126,91,0,1,0.000247,0.1,0
126,92,0,1,0.000247,0.1,0
126,93,0,1,0.000247,0.1,0
126,94,0,1,0.000247,0.1,0
126,95,0,1,0.000247,0.1,0
126,96,0,1,0.000247,0.1,0
126,97,0,1,0.000247,0.1,0
127,42,0,1,0.000247,0.1,0
127,43,0,1,0.000247,0.1,0
127,44,0,1,0.000247,0.1,0
127,45,0,1,0.000247,0.1,0
127,46,0,1,0.000247,0.1,0
127,47,0,1,0.000247,0.1,0
127,48,0,1,0.000247,0.1,0
127,49,0,1,0.000247,0.1,0
127,50,0,1,0.000247,0.1,0
127,51,0,1,0.000247,0.1,0
127,52,0,1,0.000247,0.1,0
127,53,0,1,0.000247,0.1,0
127,54,0,1,0.000247,0.1,0
127,55,0,1,0.000247,0.1,0
127,56,0,1,0.000247,0.1,0
127,57,0,1,0.000247,0.1,0
127,58,0,1,0.000247,0.1,0
127,59,0,1,0.000247,0.1,0
127,60,0,1,0.000247,0.1,0
127,61,0,1,0.000247,0.1,0
127,62,0,1,0.000247,0.1,0
127,63,0,1,0.000247,0.1,0
127,64,0,1,0.000247,0.1,0
127,65,0,1,0.000247,0.1,0
127,66,0,1,0.000247,0.1,0
127,67,0,1,0.000247,0.1,0
127,68,0,1,0.000247,0.1,0
127,69,0,1,0.000247,0.1,0
127,70,0,1,0.000247,0.1,0
127,71,0,1,0.000247,0.1,0
127,72,0,1,0.000247,0.1,0
127,73,0,1,0.000247,0.1,0
127,74,0,1,0.000247,0.1,0
127,75,0,1,0.000247,0.1,0
127,76,0,1,0.000247,0.1,0
127,77,0,1,0.000247,0.1,0
127,78,0,1,0.000247,0.1,0
127,79,0,1,0.000247,0.1,0
127,80,0,1,0.000247,0.1,0
127,81,0,1,0.000247,0.1,0
127,82,0,1,0.000247,0.1,0
127,83,0,1,0.000247,0.1,0
127,84,0,1,0.000247,0.1,0
127,85,0,1,0.000247,0.1,0
127,86,0,1,0.000247,0.1,0
127,87,0,1,0.000247,0.1,0
127,88,0,1,0.000247,0.1,0
127,89,0,1,0.000247,0.1,0
127,90,0,1,0.000247,0.1,0
127,91,0,1,0.000247,0.1,0
127,92,0,1,0.000247,0.1,0
127,93,0,1,0.000247,0.1,0
127,94,0,1,0.000247,0.1,0
127,95,0,1,0.000247,0.1,0
127,96,0,1,0.000247,0.1,0
127,97,0,1,0.000247,0.1,0
128,40,0,1,0.000247,0.1,0
128,41,0,1,0.000247,0.1,0
128,42,0,1,0.000247,0.1,0
128,43,0,1,0.000247,0.1,0
128,44,0,1,0.000247,0.1,0
128,45,0,1,0.000247,0.1,0
128,46,0,1,0.000247,0.1,0
128,47,0,1,0.000247,0.1,0
128,48,0,1,0.000247,0.1,0
128,49,0,1,0.000247,0.1,0
128,50,0,1,0.000247,0.1,0
128,51,0,1,0.000247,0.1,0
128,52,0,1,0.000247,0.1,0
128,53,0,1,0.000247,0.1,0
128,54,0,1,0.000247,0.1,0
128,55,0,1,0.000247,0.1,0
128,56,0,1,0.000247,0.1,0
128,57,0,1,0.000247,0.1,0
128,58,0,1,0.000247,0.1,0
128,59,0,1,0.000247,0.1,0
128,60,0,1,0.000247,0.1,0
128,61,0,1,0.000247,0.1,0
128,62,0,1,0.000247,0.1,0
128,63,0,1,0.000247,0.1,0
128,64,0,1,0.000247,0.1,0
128,65,0,1,0.000247,0.1,0
128,66,0,1,0.000247,0.1,0
128,67,0,1,0.000247,0.1,0
128,68,0,1,0.000247,0.1,0
128,69,0,1,0.000247,0.1,0
128,70,0,1,0.000247,0.1,0
128,71,0,1,0.000247,0.1,0
128,72,0,1,0.000247,0.1,0
128,73,0,1,0.000247,0.1,0
128,74,0,1,0.000247,0.1,0
128,75,0,1,0.000247,0.1,0
128,76,0,1,0.000247,0.1,0
128,77,0,1,0.000247,0.1,0
128,78,0,1,0.000247,0.1,0
128,79,0,1,0.000247,0.1,0
128,80,0,1,0.000247,0.1,0
128,81,0,1,0.000247,0.1,0
128,82,0,1,0.000247,0.1,0
128,83,0,1,0.000247,0.1,0
128,84,0,1,0.000247,0.1,0
128,85,0,1,0.000247,0.1,0
128,86,0,1,0.000247,0.1,0
128,87,0,1,0.000247,0.1,0
128,88,0,1,0.000247,0.1,0
128,89,0,1,0.000247,0.1,0
128,90,0,1,0.000247,0.1,0
128,91,0,1,0.000247,0.1,0
128,92,0,1,0.000247,0.1,0
128,93,0,1,0.000247,0.1,0
128,94,0,1,0.000247,0.1,0
128,95,0,1,0.000247,0.1,0
128,96,0,1,0.000247,0.1,0
128,97,0,1,0.000247,0.1,0
129,39,0,1,0.000247,0.1,0
129,40,0,1,0.000247,0.1,0
129,41,0,1,0.000247,0.1,0
129,42,0,1,0.000247,0.1,0
129,43,0,1,0.000247,0.1,0
129,44,0,1,0.000247,0.1,0
129,45,0,1,0.000247,0.1,0
129,46,0,1,0.000247,0.1,0
129,47,0,1,0.000247,0.1,0
129,48,0,1,0.000247,0.1,0
129,49,0,1,0.000247,0.1,0
129,50,0,1,0.000247,0.1,0
129,51,0,1,0.000247,0.1,0
129,52,0,1,0.000247,0.1,0
129,53,0,1,0.000247,0.1,0
129,54,0,1,0.000247,0.1,0
129,55,0,1,0.000247,0.1,0
129,56,0,1,0.000247,0.1,0
129,57,0,1,0.000247,0.1,0
129,58,0,1,0.000247,0.1,0
129,59,0,1,0.000247,0.1,0
129,60,0,1,0.000247,0.1,0
129,61,0,1,0.000247,0.1,0
129,62,0,1,0.000247,0.1,0
129,63,0,1,0.000247,0.1,0
129,64,0,1,0.000247,0.1,0
129,65,0,1,0.000247,0.1,0
129,66,0,1,0.000247,0.1,0
129,67,0,1,0.000247,0.1,0
129,68,0,1,0.000247,0.1,0
129,69,0,1,0.000247,0.1,0
129,70,0,1,0.000247,0.1,0
129,71,0,1,0.000247,0.1,0
129,72,0,1,0.000247,0.1,0
129,73,0,1,0.000247,0.1,0
129,74,0,1,0.000247,0.1,0
129,75,0,1,0.000247,0.1,0
129,76,0,1,0.000247,0.1,0
129,77,0,1,0.000247,0.1,0
129,78,0,1,0.000247,0.1,0
129,79,0,1,0.000247,0.1,0
129,80,0,1,0.000247,0.1,0
129,81,0,1,0.000247,0.1,0
129,82,0,1,0.000247,0.1,0
129,83,0,1,0.000247,0.1,0
129,84,0,1,0.000247,0.1,0
129,85,0,1,0.000247,0.1,0
129,86,0,1,0.000247,0.1,0
129,87,0,1,0.000247,0.1,0
129,88,0,1,0.000247,0.1,0
129,89,0,1,0.000247,0.1,0
129,90,0,1,0.000247,0.1,0
129,91,0,1,0.000247,0.1,0
129,92,0,1,0.000247,0.1,0
129,93,0,1,0.000247,0.1,0
129,94,0,1,0.000247,0.1,0
129,95,0,1,0.000247,0.1,0
129,96,0,1,0.000247,0.1,0
129,97,0,1,0.000247,0.1,0
130,38,0,1,0.000247,0.1,0
130,39,0,1,0.000247,0.1,0
130,40,0,1,0.000247,0.1,0
130,41,0,1,0.000247,0.1,0
130,42,0,1,0.000247,0.1,0
130,43,0,1,0.000247,0.1,0
130,44,0,1,0.000247,0.1,0
130,45,0,1,0.000247,0.1,0
130,46,0,1,0.000247,0.1,0
130,47,0,1,0.000247,0.1,0
130,48,0,1,0.000247,0.1,0
130,49,0,1,0.000247,0.1,0
130,50,0,1,0.000247,0.1,0
130,51,0,1,0.000247,0.1,0
130,52,0,1,0.000247,0.1,0
130,53,0,1,0.000247,0.1,0
130,54,0,1,0.000247,0.1,0
130,55,0,1,0.000247,0.1,0
130,56,0,1,0.000247,0.1,0
130,57,0,1,0.000247,0.1,0
130,58,0,1,0.000247,0.1,0
130,59,0,1,0.000247,0.1,0
130,60,0,1,0.000247,0.1,0
130,61,0,1,0.000247,0.1,0
130,62,0,1,0.000247,0.1,0
130,63,0,1,0.000247,0.1,0
130,64,0,1,0.000247,0.1,0
130,65,0,1,0.000247,0.1,0
130,66,0,1,0.000247,0.1,0
130,67,0,1,0.000247,0.1,0
130,68,0,1,0.000247,0.1,0
130,69,0,1,0.000247,0.1,0
130,70,0,1,0.000247,0.1,0
130,71,0,1,0.000247,0.1,0
130,72,0,1,0.000247,0.1,0
130,73,0,1,0.000247,0.1,0
130,74,0,1,0.000247,0.1,0
130,75,0,1,0.000247,0.1,0
130,76,0,1,0.000247,0.1,0
130,77,0,1,0.000247,0.1,0
130,78,0,1,0.000247,0.1,0
130,79,0,1,0.000247,0.1,0
130,80,0,1,0.000247,0.1,0
130,81,0,1,0.000247,0.1,0
130,82,0,1,0.000247,0.1,0
130,83,0,1,0.000247,0.1,0
130,84,0,1,0.000247,0.1,0
130,85,0,1,0.000247,0.1,0
130,86,0,1,0.000247,0.1,0
130,87,0,1,0.000247,0.1,0
130,88,0,1,0.000247,0.1,0
130,89,0,1,0.000247,0.1,0
130,90,0,1,0.000247,0.1,0
130,91,0,1,0.000247,0.1,0
130,92,0,1,0.000247,0.1,0
130,93,0,1,0.000247,0.1,0
130,94,0,1,0.000247,0.1,0
130,95,0,1,0.000247,0.1,0
130,96,0,1,0.000247,0.1,0
130,97,0,1,0.000247,0.1,0
131,37,0,1,0.000247,0.1,0
131,38,0,1,0.000247,0.1,0
131,39,0,1,0.000247,0.1,0
131,40,0,1,0.000247,0.1,0
131,41,0,1,0.000247,0.1,0
131,42,0,1,0.000247,0.1,0
131,43,0,1,0.000247,0.1,0
131,44,0,1,0.000247,0.1,0
131,45,0,1,0.000247,0.1,0
131,46,0,1,0.000247,0.1,0
131,47,0,1,0.000247,0.1,0
131,48,0,1,0.000247,0.1,0
131,49,0,1,0.000247,0.1,0
131,50,0,1,0.000247,0.1,0
131,51,0,1,0.000247,0.1,0
131,52,0,1,0.000247,0.1,0
131,53,0,1,0.000247,0.1,0
131,54,0,1,0.000247,0.1,0
131,55,0,1,0.000247,0.1,0
131,56,0,1,0.000247,0.1,0
131,57,0,1,0.000247,0.1,0
131,58,0,1,0.000247,0.1,0
131,59,0,1,0.000247,0.1,0
131,60,0,1,0.000247,0.1,0
131,61,0,1,0.000247,0.1,0
131,62,0,1,0.000247,0.1,0
131,63,0,1,0.000247,0.1,0
131,64,0,1,0.000247,0.1,0
131,65,0,1,0.000247,0.1,0
131,66,0,1,0.000247,0.1,0
131,67,0,1,0.000247,0.1,0
131,68,0,1,0.000247,0.1,0
131,69,0,1,0.000247,0.1,0
131,70,0,1,0.000247,0.1,0
131,71,0,1,0.000247,0.1,0
131,72,0,1,0.000247,0.1,0
131,73,0,1,0.000247,0.1,0
131,74,0,1,0.000247,0.1,0
131,75,0,1,0.000247,0.1,0
131,76,0,1,0.000247,0.1,0
131,77,0,1,0.000247,0.1,0
131,78,0,1,0.000247,0.1,0
131,79,0,1,0.000247,0.1,0
131,80,0,1,0.000247,0.1,0
131,81,0,1,0.000247,0.1,0
131,82,0,1,0.000247,0.1,0
131,83,0,1,0.000247,0.1,0
131,84,0,1,0.000247,0.1,0
131,85,0,1,0.000247,0.1,0
131,86,0,1,0.000247,0.1,0
131,87,0,1,0.000247,0.1,0
131,88,0,1,0.000247,0.1,0
131,89,0,1,0.000247,0.1,0
131,90,0,1,0.000247,0.1,0
131,91,0,1,0.000247,0.1,0
131,92,0,1,0.000247,0.1,0
131,93,0,1,0.000247,0.1,0
131,94,0,1,0.000247,0.1,0
131,95,0,1,0.000247,0.1,0
131,96,0,1,0.000247,0.1,0
131,97,0,1,0.000247,0.1,0
132,36,0,1,0.000247,0.1,0
132,37,0,1,0.000247,0.1,0
132,38,0,1,0.000247,0.1,0
132,39,0,1,0.000247,0.1,0
132,40,0,1,0.000247,0.1,0
132,41,0,1,0.000247,0.1,0
132,42,0,1,0.000247,0.1,0
132,43,0,1,0.000247,0.1,0
132,44,0,1,0.000247,0.1,0
132,45,0,1,0.000247,0.1,0
132,46,0,1,0.000247,0.1,0
132,47,0,1,0.000247,0.1,0
132,48,0,1,0.000247,0.1,0
132,49,0,1,0.000247,0.1,0
132,50,0,1,0.000247,0.1,0
132,51,0,1,0.000247,0.1,0
132,52,0,1,0.000247,0.1,0
132,53,0,1,0.000247,0.1,0
132,54,0,1,0.000247,0.1,0
132,55,0,1,0.000247,0.1,0
132,56,0,1,0.000247,0.1,0
132,57,0,1,0.000247,0.1,0
132,58,0,1,0.000247,0.1,0
132,59,0,1,0.000247,0.1,0
132,60,0,1,0.000247,0.1,0
132,61,0,1,0.000247,0.1,0
132,62,0,1,0.000247,0.1,0
132,63,0,1,0.000247,0.1,0
132,64,0,1,0.000247,0.1,0
132,65,0,1,0.000247,0.1,0
132,66,0,1,0.000247,0.1,0
132,67,0,1,0.000247,0.1,0
132,68,0,1,0.000247,0.1,0
132,69,0,1,0.000247,0.1,0
132,70,0,1,0.000247,0.1,0
132,71,0,1,0.000247,0.1,0
132,72,0,1,0.000247,0.1,0
132,73,0,1,0.000247,0.1,0
132,74,0,1,0.000247,0.1,0
132,75,0,1,0.000247,0.1,0
132,76,0,1,0.000247,0.1,0
132,77,0,1,0.000247,0.1,0
132,78,0,1,0.000247,0.1,0
132,79,0,1,0.000247,0.1,0
132,80,0,1,0.000247,0.1,0
132,81,0,1,0.000247,0.1,0
132,82,0,1,0.000247,0.1,0
132,83,0,1,0.000247,0.1,0
132,84,0,1,0.000247,0.1,0
132,85,0,1,0.000247,0.1,0
132,86,0,1,0.000247,0.1,0
132,87,0,1,0.000247,0.1,0
132,88,0,1,0.000247,0.1,0
132,89,0,1,0.000247,0.1,0
132,90,0,1,0.000247,0.1,0
132,91,0,1,0.000247,0.1,0
132,92,0,1,0.000247,0.1,0
132,93,0,1,0.000247,0.1,0
132,94,0,1,0.000247,0.1,0
132,95,0,1,0.000247,0.1,0
132,96,0,1,0.000247,0.1,0
132,97,0,1,0.000247,0.1,0
133,35,0,1,0.000247,0.1,0
133,36,0,1,0.000247,0.1,0
133,37,0,1,0.000247,0.1,0
133,38,0,1,0.000247,0.1,0
133,39,0,1,0.000247,0.1,0
133,40,0,1,0.000247,0.1,0
133,41,0,1,0.000247,0.1,0
133,42,0,1,0.000247,0.1,0
133,43,0,1,0.000247,0.1,0
133,44,0,1,0.000247,0.1,0
133,45,0,1,0.000247,0.1,0
133,46,0,1,0.000247,0.1,0
133,47,0,1,0.000247,0.1,0
133,48,0,1,0.000247,0.1,0
133,49,0,1,0.000247,0.1,0
133,50,0,1,0.000247,0.1,0
133,51,0,1,0.000247,0.1,0
133,52,0,1,0.000247,0.1,0
133,53,0,1,0.000247,0.1,0
133,54,0,1,0.000247,0.1,0
133,55,0,1,0.000247,0.1,0
133,56,0,1,0.000247,0.1,0
133,57,0,1,0.000247,0.1,0
133,58,0,1,0.000247,0.1,0
133,59,0,1,0.000247,0.1,0
133,60,0,1,0.000247,0.1,0
133,61,0,1,0.000247,0.1,0
133,62,0,1,0.000247,0.1,0
133,63,0,1,0.000247,0.1,0
133,64,0,1,0.000247,0.1,0
133,65,0,1,0.000247,0.1,0
133,66,0,1,0.000247,0.1,0
133,67,0,1,0.000247,0.1,0
133,68,0,1,0.000247,0.1,0
133,69,0,1,0.000247,0.1,0
133,70,0,1,0.000247,0.1,0
133,71,0,1,0.000247,0.1,0
133,72,0,1,0.000247,0.1,0
133,73,0,1,0.000247,0.1,0
133,74,0,1,0.000247,0.1,0
133,75,0,1,0.000247,0.1,0
133,76,0,1,0.000247,0.1,0
133,77,0,1,0.000247,0.1,0
133,78,0,1,0.000247,0.1,0
133,79,0,1,0.000247,0.1,0
133,80,0,1,0.000247,0.1,0
133,81,0,1,0.000247,0.1,0
133,82,0,1,0.000247,0.1,0
133,83,0,1,0.000247,0.1,0
133,84,0,1,0.000247,0.1,0
133,85,0,1,0.000247,0.1,0
133,86,0,1,0.000247,0.1,0
133,87,0,1,0.000247,0.1,0
133,88,0,1,0.000247,0.1,0
133,89,0,1,0.000247,0.1,0
133,90,0,1,0.000247,0.1,0
133,91,0,1,0.000247,0.1,0
133,92,0,1,0.000247,0.1,0
133,93,0,1,0.000247,0.1,0
133,94,0,1,0.000247,0.1,0
133,95,0,1,0.000247,0.1,0
133,96,0,1,0.000247,0.1,0
133,97,0,1,0.000247,0.1,0
134,34,0,1,0.000247,0.1,0
134,35,0,1,0.000247,0.1,0
134,36,0,1,0.000247,0.1,0
134,37,0,1,0.000247,0.1,0
134,38,0,1,0.000247,0.1,0
134,39,0,1,0.000247,0.1,0
134,40,0,1,0.000247,0.1,0
134,41,0,1,0.000247,0.1,0
134,42,0,1,0.000247,0.1,0
134,43,0,1,0.000247,0.1,0
134,44,0,1,0.000247,0.1,0
134,45,0,1,0.000247,0.1,0
134,46,0,1,0.000247,0.1,0
134,47,0,1,0.000247,0.1,0
134,48,0,1,0.000247,0.1,0
134,49,0,1,0.000247,0.1,0
134,50,0,1,0.000247,0.1,0
134,51,0,1,0.000247,0.1,0
134,52,0,1,0.000247,0.1,0
134,53,0,1,0.000247,0.1,0
134,54,0,1,0.000247,0.1,0
134,55,0,1,0.000247,0.1,0
134,56,0,1,0.000247,0.1,0
134,57,0,1,0.000247,0.1,0
134,58,0,1,0.000247,0.1,0
134,59,0,1,0.000247,0.1,0
134,60,0,1,0.000247,0.1,0
134,61,0,1,0.000247,0.1,0
134,62,0,1,0.000247,0.1,0
134,63,0,1,0.000247,0.1,0
134,64,0,1,0.000247,0.1,0
134,65,0,1,0.000247,0.1,0
134,66,0,1,0.000247,0.1,0
134,67,0,1,0.000247,0.1,0
134,68,0,1,0.000247,0.1,0
134,69,0,1,0.000247,0.1,0
134,70,0,1,0.000247,0.1,0
134,71,0,1,0.000247,0.1,0
134,72,0,1,0.000247,0.1,0
134,73,0,1,0.000247,0.1,0
134,74,0,1,0.000247,0.1,0
134,75,0,1,0.000247,0.1,0
134,76,0,1,0.000247,0.1,0
134,77,0,1,0.000247,0.1,0
134,78,0,1,0.000247,0.1,0
134,79,0,1,0.000247,0.1,0
134,80,0,1,0.000247,0.1,0
134,81,0,1,0.000247,0.1,0
134,82,0,1,0.000247,0.1,0
134,83,0,1,0.000247,0.1,0
134,84,0,1,0.000247,0.1,0
134,85,0,1,0.000247,0.1,0
134,86,0,1,0.000247,0.1,0
134,87,0,1,0.000247,0.1,0
134,88,0,1,0.000247,0.1,0
134,89,0,1,0.000247,0.1,0
134,90,0,1,0.000247,0.1,0
134,91,0,1,0.000247,0.1,0
134,92,0,1,0.000247,0.1,0
134,93,0,1,0.000247,0.1,0
134,94,0,1,0.000247,0.1,0
134,95,0,1,0.000247,0.1,0
134,96,0,1,0.000247,0.1,0
134,97,0,1,0.000247,0.1,0
135,33,0,1,0.000247,0.1,0
135,34,0,1,0.000247,0.1,0
135,35,0,1,0.000247,0.1,0
135,36,0,1,0.000247,0.1,0
135,37,0,1,0.000247,0.1,0
135,38,0,1,0.000247,0.1,0
135,39,0,1,0.000247,0.1,0
135,40,0,1,0.000247,0.1,0
135,41,0,1,0.000247,0.1,0
135,42,0,1,0.000247,0.1,0
135,43,0,1,0.000247,0.1,0
135,44,0,1,0.000247,0.1,0
135,45,0,1,0.000247,0.1,0
135,46,0,1,0.000247,0.1,0
135,47,0,1,0.000247,0.1,0
135,48,0,1,0.000247,0.1,0
135,49,0,1,0.000247,0.1,0
135,50,0,1,0.000247,0.1,0
135,51,0,1,0.000247,0.1,0
135,52,0,1,0.000247,0.1,0
135,53,0,1,0.000247,0.1,0
135,54,0,1,0.000247,0.1,0
135,55,0,1,0.000247,0.1,0
135,56,0,1,0.000247,0.1,0
135,57,0,1,0.000247,0.1,0
135,58,0,1,0.000247,0.1,0
135,59,0,1,0.000247,0.1,0
135,60,0,1,0.000247,0.1,0
135,61,0,1,0.000247,0.1,0
135,62,0,1,0.000247,0.1,0
135,63,0,1,0.000247,0.1,0
135,64,0,1,0.000247,0.1,0
135,65,0,1,0.000247,0.1,0
135,66,0,1,0.000247,0.1,0
135,67,0,1,0.000247,0.1,0
135,68,0,1,0.000247,0.1,0
135,69,0,1,0.000247,0.1,0
135,70,0,1,0.000247,0.1,0
135,71,0,1,0.000247,0.1,0
135,72,0,1,0.000247,0.1,0
135,73,0,1,0.000247,0.1,0
135,74,0,1,0.000247,0.1,0
135,75,0,1,0.000247,0.1,0
135,76,0,1,0.000247,0.1,0
135,77,0,1,0.000247,0.1,0
135,78,0,1,0.000247,0.1,0
135,79,0,1,0.000247,0.1,0
135,80,0,1,0.000247,0.1,0
135,81,0,1,0.000247,0.1,0
135,82,0,1,0.000247,0.1,0
135,83,0,1,0.000247,0.1,0
135,84,0,1,0.000247,0.1,0
135,85,0,1,0.000247,0.1,0
135,86,0,1,0.000247,0.1,0
135,87,0,1,0.000247,0.1,0
135,88,0,1,0.000247,0.1,0
135,89,0,1,0.000247,0.1,0
135,90,0,1,0.000247,0.1,0
135,91,0,1,0.000247,0.1,0
135,92,0,1,0.000247,0.1,0
135,93,0,1,0.000247,0.1,0
135,94,0,1,0.000247,0.1,0
135,95,0,1,0.000247,0.1,0
135,96,0,1,0.000247,0.1,0
135,97,0,1,0.000247,0.1,0
136,32,0,1,0.000247,0.1,0
136,33,0,1,0.000247,0.1,0
136,34,0,1,0.000247,0.1,0
136,35,0,1,0.000247,0.1,0
136,36,0,1,0.000247,0.1,0
136,37,0,1,0.000247,0.1,0
136,38,0,1,0.000247,0.1,0
136,39,0,1,0.000247,0.1,0
136,40,0,1,0.000247,0.1,0
136,41,0,1,0.000247,0.1,0
136,42,0,1,0.000247,0.1,0
136,43,0,1,0.000247,0.1,0
136,44,0,1,0.000247,0.1,0
136,45,0,1,0.000247,0.1,0
136,46,0,1,0.000247,0.1,0
136,47,0,1,0.000247,0.1,0
136,48,0,1,0.000247,0.1,0
136,49,0,1,0.000247,0.1,0
136,50,0,1,0.000247,0.1,0
136,51,0,1,0.000247,0.1,0
136,52,0,1,0.000247,0.1,0
136,53,0,1,0.000247,0.1,0
136,54,0,1,0.000247,0.1,0
136,55,0,1,0.000247,0.1,0
136,56,0,1,0.000247,0.1,0
136,57,0,1,0.000247,0.1,0
136,58,0,1,0.000247,0.1,0
136,59,0,1,0.000247,0.1,0
136,60,0,1,0.000247,0.1,0
136,61,0,1,0.000247,0.1,0
