date_time,surface_water_depth_m,sa1_watertable_rise_mm,sa2_watertable_rise_mm,sa3_watertable_rise_mm,sa4_groundwater_table_rise_mm
6/9/2021 6:10,0.551449318,207.1382998,1080.053165,2022.108347,253.5592951
6/9/2021 6:20,0.551447045,206.7892459,1080.273565,2021.936171,253.4229313
6/9/2021 6:30,0.551444981,206.1282469,1079.668162,2021.283225,253.0292877
6/9/2021 6:40,0.551443068,205.4133201,1078.520435,2020.234933,252.5316524
6/9/2021 6:50,0.551441245,205.2738879,1077.633472,2019.300179,252.4540724
6/9/2021 7:00,0.551439438,205.9818825,1077.746144,2019.159475,253.0117082
6/9/2021 7:10,0.551437572,206.8635402,1078.61715,2019.672354,253.599469
6/9/2021 7:20,0.551435565,207.1653724,1079.405222,2020.016973,253.5440291
6/9/2021 7:30,0.551433328,206.904856,1079.81108,2019.783173,252.85073
6/9/2021 7:40,0.55143078,206.5735471,1080.059973,2019.274727,251.9422373
6/9/2021 7:50,0.551427841,206.549732,1080.337645,2018.951096,251.2062086
6/9/2021 8:00,0.551424432,206.7556405,1080.420281,2018.841842,250.874357
6/9/2021 8:10,0.551420464,207.0081714,1080.246331,2018.870598,251.1228688
6/9/2021 8:20,0.55141584,207.1758167,1079.88833,2018.947007,251.7892983
6/9/2021 8:30,0.551410464,207.1721926,1079.446075,2018.968515,252.4152756
6/9/2021 8:40,0.551404234,206.9717955,1079.167572,2018.914668,252.6857393
6/9/2021 8:50,0.551397048,206.7341332,1079.434494,2018.941822,252.7633408
6/9/2021 9:00,0.551388796,206.6362307,1079.848,2018.895616,252.8857661
6/9/2021 9:10,0.551379367,206.604175,1079.478917,2018.362862,253.0486803
6/9/2021 9:20,0.551368645,206.3830646,1078.124927,2017.378071,253.0730089
6/9/2021 9:30,0.551356501,205.8146733,1076.803142,2016.342993,252.8034051
6/9/2021 9:40,0.551342813,204.9927126,1076.471015,2015.421214,252.1535938
6/9/2021 9:50,0.551327474,204.0569193,1076.64787,2014.419233,251.0995255
6/9/2021 10:00,0.551310381,203.2239486,1076.596756,2013.364837,250.1634134
6/9/2021 10:10,0.551291454,202.7555407,1076.174355,2012.548608,250.1912236
6/9/2021 10:20,0.551270632,202.7336271,1075.523179,2012.093946,251.2985486
6/9/2021 10:30,0.55124785,202.8671494,1074.499368,2011.740867,252.0819372
6/9/2021 10:40,0.551223038,202.8311314,1073.159235,2011.195306,251.1845958
6/9/2021 10:50,0.551196129,202.4036383,1071.704388,2010.27567,249.2224427
6/9/2021 11:00,0.551167073,201.4179554,1070.288907,2008.860161,247.7868179
6/9/2021 11:10,0.551135834,200.0100536,1069.286867,2007.117849,247.5488592
6/9/2021 11:20,0.551102373,198.838515,1069.18399,2005.719929,247.5762265
6/9/2021 11:30,0.551066644,198.4865308,1069.601453,2005.255302,246.9690879
6/9/2021 11:40,0.551028601,198.6751928,1069.335585,2005.417809,246.1265229
6/9/2021 11:50,0.550988217,198.7733565,1068.021138,2005.535742,245.9671251
6/9/2021 12:00,0.550945472,198.4159329,1066.110329,2005.221367,246.4473925
6/9/2021 12:10,0.550900373,197.6243009,1064.301722,2004.499392,246.1298144
6/9/2021 12:20,0.550852965,196.4891668,1063.119355,2003.460201,243.9301387
6/9/2021 12:30,0.550803301,195.3167978,1063.048019,2002.378423,241.3108533
6/9/2021 12:40,0.550751474,194.4798912,1063.613485,2001.584678,240.549295
6/9/2021 12:50,0.550697591,194.1024298,1063.834892,2001.170549,241.9914234
6/9/2021 13:00,0.550641754,194.0063381,1063.533091,2000.937324,243.6372613
6/9/2021 13:10,0.550584062,194.0125089,1063.639088,2000.68261,243.8263466
6/9/2021 13:20,0.550524618,194.0192436,1064.681197,2000.266286,243.0667312
6/9/2021 13:30,0.550463542,193.9507327,1065.477683,1999.571476,242.4461989
6/9/2021 13:40,0.550400954,193.8286818,1064.744538,1998.617671,242.3035717
6/9/2021 13:50,0.550336963,193.7744299,1063.062611,1997.563688,242.2123832
6/9/2021 14:00,0.550271668,193.8014442,1062.150732,1996.455507,241.8477083
6/9/2021 14:10,0.550205158,193.5081597,1062.409418,1994.899096,241.3873526
6/9/2021 14:20,0.550137508,192.4406857,1062.073102,1992.442805,241.1083073
6/9/2021 14:30,0.550068787,190.9113104,1060.061523,1989.409426,240.9905617
6/9/2021 14:40,0.549999089,189.8873557,1057.793151,1986.783889,240.760206
6/9/2021 14:50,0.549928513,189.9769305,1057.31552,1985.244301,240.3135458
6/9/2021 15:00,0.549857169,190.6321278,1058.727323,1984.471307,240.0891389
6/9/2021 15:10,0.549785183,191.1320779,1060.405818,1983.993652,240.5733348
6/9/2021 15:20,0.549712678,191.3756404,1061.283808,1983.838848,241.5113213
6/9/2021 15:30,0.549639764,191.7063582,1061.820782,1984.392094,242.1167956
6/9/2021 15:40,0.549566545,192.2974443,1062.672963,1985.824418,241.9314651
6/9/2021 15:50,0.549493136,192.8712219,1063.668054,1987.750953,241.3475143
6/9/2021 16:00,0.549419662,193.1267074,1064.275553,1989.747916,240.8642006
6/9/2021 16:10,0.54934625,193.2516582,1064.47883,1991.886195,240.7277271
6/9/2021 16:20,0.549273016,193.7257097,1064.704929,1994.532356,241.0310733
6/9/2021 16:30,0.549200075,194.6693023,1065.093475,1997.730895,241.7225428
6/9/2021 16:40,0.549127536,195.4467881,1065.070865,2000.846004,242.4536357
6/9/2021 16:50,0.549055504,195.4226319,1064.051921,2002.926554,242.8760187
6/9/2021 17:00,0.548984081,194.762833,1062.340078,2003.121694,242.9570394
6/9/2021 17:10,0.548913368,194.0373967,1060.850824,2001.350812,242.8231612
6/9/2021 17:20,0.548843465,193.7093902,1060.438137,1999.317973,242.5917999
6/9/2021 17:30,0.548774469,193.786058,1060.994247,1998.541511,242.3378488
6/9/2021 17:40,0.548706467,194.1583246,1061.702833,1998.911326,242.1281501
6/9/2021 17:50,0.548639549,194.7518965,1061.977171,1999.632042,242.0899193
6/9/2021 18:00,0.548573811,195.5249625,1062.314054,2000.419604,242.4067406
6/9/2021 18:10,0.548509346,196.409329,1063.437627,2001.39173,243.1644687
6/9/2021 18:20,0.548446239,197.2462418,1065.11715,2002.489237,244.1215316
6/9/2021 18:30,0.54838456,197.8622982,1066.297053,2003.480812,244.9754577
6/9/2021 18:40,0.548324373,198.1411362,1066.32373,2004.166198,245.513278
6/9/2021 18:50,0.548265712,198.010059,1065.672936,2004.286895,245.5904483
6/9/2021 19:00,0.548208611,197.5432103,1065.102078,2003.751173,245.2404775
6/9/2021 19:10,0.548153099,197.2044639,1065.012432,2003.111757,244.9684079
6/9/2021 19:20,0.548099206,197.4780084,1065.33949,2003.022091,245.3052572
6/9/2021 19:30,0.54804695,198.3486727,1065.815334,2003.524183,246.1936691
6/9/2021 19:40,0.547996332,199.4850403,1066.582836,2004.278211,247.2044462
6/9/2021 19:50,0.547947349,200.4638321,1067.725754,2004.990664,247.9482785
6/9/2021 20:00,0.54790001,200.6724853,1068.465965,2005.359436,248.1355532
6/9/2021 20:10,0.547854331,199.6254251,1067.814782,2004.758922,247.5535728
6/9/2021 20:20,0.54781032,198.1965633,1066.240653,2003.020397,246.5605246
6/9/2021 20:30,0.547767972,197.9655046,1065.06331,2001.108487,245.813716
6/9/2021 20:40,0.547727283,199.4867304,1064.805984,2000.793938,245.8147622
6/9/2021 20:50,0.547688243,201.4253186,1065.443162,2002.09738,246.7751708
6/9/2021 21:00,0.547650842,202.3958305,1067.302766,2003.803747,248.7611994
6/9/2021 21:10,0.547615077,202.1053268,1069.873715,2005.387256,251.0150752
6/9/2021 21:20,0.547580949,200.7459265,1070.95682,2006.281141,252.4291118
6/9/2021 21:30,0.547548456,198.8370874,1069.366155,2005.877006,252.5568446
6/9/2021 21:40,0.547517587,197.3926829,1067.148765,2004.961006,251.9591603
6/9/2021 21:50,0.547488329,197.2995325,1066.692893,2005.259879,251.2321247
6/9/2021 22:00,0.547460669,198.4504509,1067.747135,2007.170136,250.6815832
6/9/2021 22:10,0.547434591,200.3676549,1068.510696,2010.159642,250.5008894
6/9/2021 22:20,0.547410081,202.3018262,1067.797911,2013.324103,250.6447478
6/9/2021 22:30,0.547387116,203.1586536,1066.371665,2015.375315,250.7642506
6/9/2021 22:40,0.547365673,202.1912959,1065.434385,2015.393167,250.5752318
6/9/2021 22:50,0.547345722,200.4260253,1065.433758,2014.341633,250.1982743
6/9/2021 23:00,0.54732723,199.3842164,1065.914618,2013.712754,249.8727393
6/9/2021 23:10,0.547310161,199.6530932,1066.359596,2014.057883,249.7757396
6/9/2021 23:20,0.54729448,200.8173138,1066.782183,2014.918779,250.0175631
6/9/2021 23:30,0.54728015,202.3682761,1067.269918,2015.766097,250.628126
6/9/2021 23:40,0.547267131,203.6250136,1067.780377,2015.986417,251.3348738
6/9/2021 23:50,0.54725538,203.9023958,1068.253346,2014.984563,251.8021736
6/10/2021 0:00,0.547244855,203.2490824,1068.740224,2012.913723,251.9081457
6/10/2021 0:10,0.547235517,202.3759824,1069.187169,2010.602484,251.7238456
6/10/2021 0:20,0.547227323,201.8299955,1069.474475,2008.715164,251.3414106
6/10/2021 0:30,0.547220233,201.5551483,1069.48632,2007.310852,250.8984375
6/10/2021 0:40,0.547214205,201.3866721,1069.15524,2006.331145,250.530564
6/10/2021 0:50,0.5472092,201.3346003,1068.599931,2005.770625,250.2116331
6/10/2021 1:00,0.547205179,201.5413014,1068.095601,2005.66128,249.7932025
6/10/2021 1:10,0.547202098,202.0551932,1067.892432,2005.943761,249.3219733
6/10/2021 1:20,0.547199903,202.6675158,1068.176512,2006.337833,249.3688013
6/10/2021 1:30,0.547198536,203.1256899,1069.069681,2006.570987,250.4764432
6/10/2021 1:40,0.547197921,203.1568186,1070.054411,2006.706095,251.8974324
6/10/2021 1:50,0.547197972,202.4772078,1070.212757,2006.919989,252.0721983
6/10/2021 2:00,0.547198589,201.2138261,1069.200843,2006.570367,250.4710297
6/10/2021 2:10,0.547199638,200.3965124,1067.916514,2004.849511,248.8557923
6/10/2021 2:20,0.54720099,200.989902,1067.338309,2002.865775,249.0314165
6/10/2021 2:30,0.547202532,202.2927878,1067.532296,2003.163299,250.4501565
6/10/2021 2:40,0.547204158,202.7332157,1067.998679,2005.990397,251.3306198
6/10/2021 2:50,0.547205776,201.7275979,1068.255473,2007.865152,250.9069864
6/10/2021 3:00,0.54720731,200.5120739,1068.302971,2007.101045,250.288878
6/10/2021 3:10,0.547208678,200.3472003,1068.32569,2005.808061,250.6009428
6/10/2021 3:20,0.547209782,201.2689984,1068.481937,2005.843139,251.632522
6/10/2021 3:30,0.547210519,202.7741774,1068.738595,2006.878108,252.5927056
6/10/2021 3:40,0.547210784,204.2926115,1069.117194,2007.597261,253.099151
6/10/2021 3:50,0.54721047,205.1533489,1069.673692,2007.378996,253.4119901
6/10/2021 4:00,0.54720947,204.8241387,1070.287543,2006.595818,253.7668961
6/10/2021 4:10,0.547207656,203.6452639,1070.675744,2005.945817,253.9241572
6/10/2021 4:20,0.5472049,202.2747671,1070.698968,2005.185588,253.4852028
6/10/2021 4:30,0.547201046,201.2972886,1070.504897,2004.217966,252.6277471
6/10/2021 4:40,0.547195921,201.2029258,1070.399007,2004.181941,252.2672608
6/10/2021 4:50,0.547189355,202.236904,1070.666376,2006.063312,253.044606
6/10/2021 5:00,0.547181188,203.4957537,1070.918892,2008.302486,254.0471905
6/10/2021 5:10,0.547171267,203.773526,1070.475316,2008.5615,253.9468421
6/10/2021 5:20,0.547159504,202.977662,1069.38742,2007.147309,252.7508667
6/10/2021 5:30,0.54714584,202.2083266,1068.732834,2006.69806,251.8972187
6/10/2021 5:40,0.547130217,202.2724724,1069.194168,2008.085976,252.384821
6/10/2021 5:50,0.547112583,202.5792246,1069.868413,2008.758824,253.1888632
6/10/2021 6:00,0.547092889,202.2413066,1069.624739,2006.922377,252.8618066
6/10/2021 6:10,0.547071111,201.3452532,1068.832406,2004.618269,251.4884983
6/10/2021 6:20,0.547047237,200.8540355,1068.908606,2004.611084,250.532957
6/10/2021 6:30,0.54702125,201.3818578,1070.355671,2006.723606,250.95922
6/10/2021 6:40,0.546993132,202.3089014,1071.770146,2008.861593,251.9480428
6/10/2021 6:50,0.546962869,202.8173418,1071.803485,2009.398223,252.3812481
6/10/2021 7:00,0.546930462,202.8473392,1071.032646,2007.907638,252.0495783
6/10/2021 7:10,0.546895914,202.9117858,1070.858032,2005.803505,251.4309527
6/10/2021 7:20,0.546859202,203.2661864,1071.586094,2005.332231,250.9088569
6/10/2021 7:30,0.546820282,203.4472387,1072.065207,2006.540467,250.5718458
6/10/2021 7:40,0.546779116,202.9431143,1071.372321,2007.081115,250.4525136
6/10/2021 7:50,0.546735682,202.0346204,1070.268884,2005.745859,250.4948662
6/10/2021 8:00,0.546689963,201.509188,1070.173735,2004.400599,250.5862866
6/10/2021 8:10,0.546641943,201.8826364,1071.319735,2005.256656,250.6468131
6/10/2021 8:20,0.546591612,202.5708679,1071.901194,2007.065486,250.7284502
6/10/2021 8:30,0.546538973,202.75966,1070.472241,2006.985236,250.912326
6/10/2021 8:40,0.546484083,202.3756391,1068.426301,2004.708232,251.2186727
6/10/2021 8:50,0.546427008,201.9978072,1068.085674,2002.53936,251.6140734
6/10/2021 9:00,0.546367822,202.0311122,1069.527729,2002.10518,252.0145611
6/10/2021 9:10,0.5463066,202.2583593,1070.703069,2003.237825,252.1818147
6/10/2021 9:20,0.546243423,202.3624093,1070.343434,2005.236443,251.8922508
6/10/2021 9:30,0.546178375,202.3545096,1069.653377,2006.709929,251.5686444
6/10/2021 9:40,0.546111538,202.490553,1070.207179,2006.631654,252.1147503
6/10/2021 9:50,0.546042968,202.8289829,1071.652933,2005.962965,253.7931781
6/10/2021 10:00,0.54597271,202.9037393,1072.241563,2005.929915,255.1827848
6/10/2021 10:10,0.545900796,202.2413557,1070.978378,2006.128378,254.7667389
6/10/2021 10:20,0.545827237,201.2160891,1068.988514,2005.83952,252.9477115
6/10/2021 10:30,0.545752046,200.7289821,1067.936364,2005.405902,251.3248484
6/10/2021 10:40,0.54567524,201.0728905,1068.111191,2005.222573,250.7733625
6/10/2021 10:50,0.545596841,201.2196307,1068.144258,2004.534047,250.5773271
6/10/2021 11:00,0.545516887,200.1222101,1067.132834,2003.09187,249.9137008
6/10/2021 11:10,0.54543543,198.0732995,1066.14291,2001.869367,248.8279021
6/10/2021 11:20,0.54535253,196.0587726,1066.523462,2001.101658,247.8151254
6/10/2021 11:30,0.545268266,194.6812096,1067.345457,2000.251651,247.1580943
6/10/2021 11:40,0.545182723,193.8477115,1066.596181,1999.370381,246.753001
6/10/2021 11:50,0.545096014,193.3810939,1064.477203,1999.077466,246.4375161
6/10/2021 12:00,0.545008277,193.0168174,1062.946402,1999.098711,245.9173557
6/10/2021 12:10,0.544919646,192.456704,1062.99075,1998.406808,244.8464918
6/10/2021 12:20,0.544830251,191.6507813,1063.286713,1996.849787,243.2006637
6/10/2021 12:30,0.544740216,190.926782,1062.672516,1995.724421,241.4453086
6/10/2021 12:40,0.54464964,190.5808992,1061.401426,1995.885693,240.0932804
6/10/2021 12:50,0.544558608,190.5439837,1060.208897,1996.33169,239.6942731
6/10/2021 13:00,0.544467211,190.6140973,1059.530028,1995.919988,240.7803873
6/10/2021 13:10,0.544375561,190.5242762,1059.430571,1994.94429,242.7745399
6/10/2021 13:20,0.544283766,189.9261721,1059.768971,1994.086922,243.707812
6/10/2021 13:30,0.544191914,188.6572796,1059.678661,1993.218578,242.1388194
6/10/2021 13:40,0.544100089,187.4495252,1058.759988,1992.410637,239.5097527
6/10/2021 13:50,0.544008377,187.2598397,1057.778309,1992.467799,238.0407593
6/10/2021 14:00,0.54391688,188.1073335,1057.867411,1993.908058,238.2757473
6/10/2021 14:10,0.54382569,189.0164171,1059.010085,1995.777469,238.9806708
6/10/2021 14:20,0.54373487,189.1810892,1060.057035,1996.169696,239.1118725
6/10/2021 14:30,0.543644476,188.6392481,1060.280889,1994.400502,238.6967953
6/10/2021 14:40,0.543554576,187.6394803,1059.588555,1992.170631,238.0252074
6/10/2021 14:50,0.543465245,186.5441703,1058.411422,1991.464097,237.4364224
6/10/2021 15:00,0.543376553,185.8164168,1057.357129,1991.975639,237.3135653
6/10/2021 15:10,0.543288538,185.7119768,1056.99798,1992.248652,237.8168169
6/10/2021 15:20,0.543201235,185.802713,1057.149858,1991.756335,238.3782323
6/10/2021 15:30,0.543114676,185.5679286,1056.957207,1991.128677,238.3392397
6/10/2021 15:40,0.543028896,185.1521098,1056.043006,1990.917154,237.8643138
6/10/2021 15:50,0.542943935,185.2005682,1055.047419,1991.048268,237.7376186
6/10/2021 16:00,0.542859847,186.0688889,1055.072665,1991.429201,238.3875367
6/10/2021 16:10,0.542776689,187.3264855,1056.306074,1992.016932,239.2767417
6/10/2021 16:20,0.542694505,188.4494154,1057.878421,1992.700719,239.7618567
6/10/2021 16:30,0.542613338,189.2805269,1058.810416,1993.288332,239.7461339
6/10/2021 16:40,0.542533224,189.8917539,1059.011175,1993.687662,239.4744119
6/10/2021 16:50,0.542454192,190.3290795,1059.414184,1994.105908,239.1853037
6/10/2021 17:00,0.542376269,190.5751068,1060.932952,1995.082989,239.0927941
6/10/2021 17:10,0.54229948,190.6117175,1063.100091,1996.594414,239.3998453
6/10/2021 17:20,0.542223847,190.6479841,1064.654901,1997.660903,240.0724776
6/10/2021 17:30,0.542149392,191.1554039,1065.196931,1997.814661,240.8030233
6/10/2021 17:40,0.542076135,192.4023784,1065.539892,1997.778157,241.3449191
6/10/2021 17:50,0.542004097,193.7165022,1065.646678,1997.579431,241.7814705
6/10/2021 18:00,0.541933302,194.2115537,1064.99367,1997.041632,242.2753369
6/10/2021 18:10,0.541863773,193.8950031,1063.817999,1996.829637,242.7731206
6/10/2021 18:20,0.541795525,193.6501764,1063.13698,1997.410282,243.009681
6/10/2021 18:30,0.541728566,194.0962495,1063.544577,1998.138859,242.8422712
6/10/2021 18:40,0.541662897,194.7760466,1064.542833,1998.189858,242.5977647
6/10/2021 18:50,0.54159851,195.0349415,1065.459739,1997.839882,242.6833865
6/10/2021 19:00,0.541535392,194.9394115,1066.406926,1997.774267,243.094859
6/10/2021 19:10,0.541473524,195.1519867,1067.68195,1998.117375,243.4876827
6/10/2021 19:20,0.541412879,196.0130761,1068.673542,1998.67801,243.6194309
6/10/2021 19:30,0.541353429,196.8813294,1068.088608,1999.260431,243.5719079
6/10/2021 19:40,0.541295148,197.0091897,1066.221357,1999.737827,243.481309
6/10/2021 19:50,0.541238011,196.531623,1064.663351,1999.709102,243.4361652
6/10/2021 20:00,0.541181986,196.186713,1064.492268,1998.811368,243.4922069
6/10/2021 20:10,0.541127042,196.3807255,1065.470056,1997.733258,243.6574722
6/10/2021 20:20,0.541073146,196.7021288,1066.622124,1997.69117,243.8279933
6/10/2021 20:30,0.541020265,196.663328,1067.198819,1998.741501,243.8917652
6/10/2021 20:40,0.540968367,196.204961,1066.966619,1999.420639,243.8191508
6/10/2021 20:50,0.54091742,195.5140428,1066.149398,1998.832551,243.6282081
6/10/2021 21:00,0.540867394,194.8658081,1065.168313,1997.737381,243.3937968
6/10/2021 21:10,0.540818253,194.7043883,1064.561684,1997.274163,243.3021309
6/10/2021 21:20,0.540769956,195.3972778,1064.725529,1998.064499,243.5178602
6/10/2021 21:30,0.540722461,196.5361699,1065.236713,1999.668215,243.9269858
6/10/2021 21:40,0.540675729,197.34381,1065.698907,2000.888984,244.2823299
6/10/2021 21:50,0.540629722,197.3949622,1066.270195,2000.702607,244.4149934
6/10/2021 22:00,0.540584402,196.8527513,1067.081913,1999.370017,244.2874568
6/10/2021 22:10,0.540539727,195.9711715,1067.466567,1998.035167,243.9059752
6/10/2021 22:20,0.540495655,195.2339971,1067.172991,1997.656727,243.4805172
6/10/2021 22:30,0.540452155,195.2057777,1066.8628,1998.156779,243.2986035
6/10/2021 22:40,0.540409194,195.9539389,1066.921107,1999.000407,243.4772313
6/10/2021 22:50,0.540366743,196.8545801,1067.041762,1999.732618,243.8960774
6/10/2021 23:00,0.540324775,197.3582473,1067.019735,2000.129629,244.4262963
6/10/2021 23:10,0.540283261,197.5764931,1067.218347,2000.342088,244.9864579
6/10/2021 23:20,0.540242173,197.8315177,1067.812694,2000.601103,245.51107
6/10/2021 23:30,0.540201483,198.2542829,1068.671993,2001.017395,245.9464482
6/10/2021 23:40,0.540161171,198.7526416,1069.468988,2001.523789,246.2526639
6/10/2021 23:50,0.540121221,199.2049854,1069.885861,2002.014461,246.4066861
6/11/2021 0:00,0.540081621,199.41721,1069.691061,2002.271095,246.4547904
6/11/2021 0:10,0.54004237,199.1897867,1069.078765,2002.061021,246.4625615
6/11/2021 0:20,0.54000347,198.6339268,1068.579507,2001.502356,246.5107986
6/11/2021 0:30,0.539964923,198.1647829,1068.455418,2001.056338,246.6951765
6/11/2021 0:40,0.539926735,198.0703001,1068.540605,2001.053317,247.0236523
6/11/2021 0:50,0.539888912,198.1450919,1068.436599,2001.253199,247.1926783
6/11/2021 1:00,0.539851462,198.098941,1068.087087,2001.192122,246.8639032
6/11/2021 1:10,0.539814392,198.035795,1067.808024,2000.821137,246.2578788
6/11/2021 1:20,0.539777713,198.3830378,1067.849832,2000.535444,246.0538261
6/11/2021 1:30,0.539741435,199.3002463,1068.06479,2000.543403,246.6129268
6/11/2021 1:40,0.539705571,200.137522,1067.968369,2000.745919,247.328612
6/11/2021 1:50,0.539670134,200.1703475,1067.554807,2001.17825,247.4880037
6/11/2021 2:00,0.539635141,199.6029876,1067.568242,2001.746821,247.2687586
6/11/2021 2:10,0.539600608,199.2826099,1068.469493,2002.065232,247.4647249
6/11/2021 2:20,0.539566549,199.6355394,1070.075305,2002.210929,248.3958939
6/11/2021 2:30,0.539532979,200.0510162,1071.301119,2002.647543,249.2197088
6/11/2021 2:40,0.539499903,199.8601668,1071.13121,2003.324475,249.0393065
6/11/2021 2:50,0.539467329,199.3316157,1069.76377,2003.489572,248.1172818
6/11/2021 3:00,0.539435249,199.2705562,1068.602504,2002.952135,247.381198
6/11/2021 3:10,0.539403659,200.0017066,1068.612687,2002.716176,247.3458628
6/11/2021 3:20,0.539372565,200.8789985,1069.318736,2003.240501,247.687229
6/11/2021 3:30,0.539341977,201.2348435,1069.971741,2003.685826,248.0140443
6/11/2021 3:40,0.539311909,201.1513942,1070.425745,2003.198358,248.193491
6/11/2021 3:50,0.539282381,201.06854,1070.65513,2002.229475,248.2192278
6/11/2021 4:00,0.539253409,201.2515536,1070.549266,2002.113638,248.2537672
6/11/2021 4:10,0.539225004,201.6725442,1070.409941,2003.219469,248.7381408
6/11/2021 4:20,0.539197174,202.2521553,1070.758211,2004.475455,249.9800923
6/11/2021 4:30,0.539169926,202.754716,1071.519674,2004.891458,251.2439775
6/11/2021 4:40,0.53914327,202.8862604,1071.944829,2004.606815,251.3947232
6/11/2021 4:50,0.539117216,202.5620663,1071.547196,2004.112065,250.2195111
6/11/2021 5:00,0.539091771,201.9898641,1070.635286,2003.551449,248.7950663
6/11/2021 5:10,0.539066943,201.4220793,1069.698036,2002.881899,248.1277248
6/11/2021 5:20,0.539042741,201.2342767,1069.204667,2002.452007,248.3318405
6/11/2021 5:30,0.539019179,201.8234251,1069.517362,2002.832329,249.2152427
6/11/2021 5:40,0.538996271,202.9717154,1070.409752,2003.889012,250.3151845
6/11/2021 5:50,0.538974041,203.7407591,1071.043865,2004.643852,250.8520365
6/11/2021 6:00,0.538952515,203.4535814,1070.85097,2004.378298,250.3025441
6/11/2021 6:10,0.53893171,202.7408909,1070.367611,2003.710084,249.3299472
6/11/2021 6:20,0.538911644,202.5518209,1070.309506,2003.582811,248.8841768
6/11/2021 6:30,0.538892329,203.055242,1070.732788,2004.153449,249.1575245
6/11/2021 6:40,0.538873778,203.6522044,1071.181417,2004.804882,249.5967243
6/11/2021 6:50,0.538856001,203.8475861,1071.337949,2005.030221,249.7494226
6/11/2021 7:00,0.538839004,203.6340525,1071.372499,2004.834219,249.6372517
6/11/2021 7:10,0.53882279,203.1229893,1071.561451,2004.345057,249.3913647
6/11/2021 7:20,0.538807364,202.5861838,1072.017499,2003.84086,249.2012587
6/11/2021 7:30,0.538792728,202.4278325,1072.525665,2003.723502,249.304528
6/11/2021 7:40,0.538778884,202.8430496,1072.743284,2004.17893,249.7916576
6/11/2021 7:50,0.538765831,203.4069649,1072.304497,2004.75393,250.3208524
6/11/2021 8:00,0.538753567,203.5955871,1070.936339,2004.893254,250.4811452
6/11/2021 8:10,0.538742085,203.290562,1069.037691,2004.464487,250.1425109
6/11/2021 8:20,0.538731374,202.8486737,1067.936291,2003.830501,249.5040021
6/11/2021 8:30,0.53872142,202.5767279,1068.653443,2003.301014,248.7797909
6/11/2021 8:40,0.538712211,202.4471539,1070.06296,2002.832612,248.1684015
6/11/2021 8:50,0.538703738,202.3458688,1070.321136,2002.290463,247.8534925
6/11/2021 9:00,0.538695989,202.2532042,1069.169988,2001.63823,247.7810242
6/11/2021 9:10,0.53868895,202.2424766,1068.246099,2000.938541,247.6628576
6/11/2021 9:20,0.538682608,202.3172851,1068.755409,2000.200107,247.3162658
6/11/2021 9:30,0.538676948,202.2188353,1069.709902,1999.178301,246.9693463
6/11/2021 9:40,0.538671958,201.6604164,1069.649311,1997.602364,246.9256853
6/11/2021 9:50,0.538667618,200.866668,1068.589188,1995.734311,247.2212001
6/11/2021 10:00,0.538663909,200.4857854,1067.805807,1994.277475,247.6698777
6/11/2021 10:10,0.538660812,200.8155109,1068.061314,1993.589217,248.0112853
6/11/2021 10:20,0.538658309,201.0877053,1068.51526,1992.972585,247.7862872
6/11/2021 10:30,0.53865638,200.4331006,1068.12223,1991.626875,246.5703986
6/11/2021 10:40,0.538655009,199.1861991,1066.915871,1989.89408,244.8533603
6/11/2021 10:50,0.538654176,198.5163903,1065.686126,1988.908606,243.7588106
6/11/2021 11:00,0.538653862,198.9856939,1065.00657,1989.192188,243.8927517
6/11/2021 11:10,0.538654054,199.6370853,1064.69521,1989.736686,244.570388
6/11/2021 11:20,0.538654736,199.4042618,1064.417776,1989.427512,244.9793973
6/11/2021 11:30,0.538655899,198.4113372,1064.103849,1988.38555,244.9673332
6/11/2021 11:40,0.538657533,197.4722941,1063.977581,1987.447768,244.7646492
6/11/2021 11:50,0.538659629,197.0097746,1064.013738,1987.058898,244.4516376
6/11/2021 12:00,0.538662178,196.6441921,1063.582958,1986.859002,243.7978264
6/11/2021 12:10,0.538665167,195.9696552,1062.190417,1986.458903,242.6143075
6/11/2021 12:20,0.538668581,195.1440052,1060.595757,1986.011759,241.3501745
6/11/2021 12:30,0.538672401,194.5960088,1060.012182,1985.931177,240.7582897
6/11/2021 12:40,0.53867661,194.5570215,1061.011126,1986.426838,241.155713
6/11/2021 12:50,0.538681191,194.9249263,1063.386144,1987.364149,242.126592
6/11/2021 13:00,0.538686125,195.5373512,1066.514008,1988.549609,243.1980987
6/11/2021 13:10,0.538691391,196.0447581,1068.492453,1989.618126,243.9819725
6/11/2021 13:20,0.538696964,196.0284765,1067.316927,1990.141358,244.1298938
6/11/2021 13:30,0.538702816,195.3719378,1063.728751,1989.973944,243.5660211
6/11/2021 13:40,0.538708912,194.3844457,1060.603643,1989.369436,242.5982228
6/11/2021 13:50,0.538715217,193.4109416,1059.659989,1988.624918,241.5694127
6/11/2021 14:00,0.53872169,192.8155424,1059.905197,1988.109847,240.8555172
6/11/2021 14:10,0.538728291,192.9569485,1060.146857,1988.206174,240.8319545
6/11/2021 14:20,0.538734974,193.8205735,1060.240942,1988.92771,241.5100716
6/11/2021 14:30,0.538741693,194.9514938,1060.319429,1989.853981,242.4717455
6/11/2021 14:40,0.5387484,195.9169207,1060.471608,1990.579313,243.3317819
6/11/2021 14:50,0.538755038,196.4914515,1060.860747,1990.871833,243.9567943
